artist_id,artist_name,genres,popularity,followers
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"['modern rock', 'rock']",87,41005280
1Xylc3o4UrD53lo9CvFvVg,Zara Larsson,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",75,10193928
6JL8zeS1NmiOftqZTRgdTz,Meghan Trainor,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",73,11472494
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,"['atl hip hop', 'hip hop', 'melodic rap', 'plugg', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",68,2869216
4ScCswdRlyA23odg9thgIO,Jess Glynne,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",71,2774474
0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",84,25479867
7dGJo4pcD2V6oG8kP0tJRR,Eminem,"['detroit hip hop', 'hip hop', 'rap']",89,57092390
0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"['dance pop', 'pop']",86,41551459
2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",73,3193452
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,"['melodic rap', 'rap', 'trap']",81,7739679
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,"['dance pop', 'electropop', 'metropopolis', 'pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']",74,3053364
1RyvyyTE3xzB2ZywiAwp0i,Future,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",87,11780538
5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"['dance pop', 'pop']",89,20138283
5INjqkS1o8h1imAzPqGZBb,Tame Impala,"['australian psych', 'neo-psychedelic']",77,5774419
4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,['german hip hop'],71,4289244
5uYe4bcAXlMP7d4mrOYkML,Niack,"['funk carioca', 'funk mtg']",52,387830
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",84,17219937
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'rap']",89,17656054
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",82,6439764
23fqKkggKUBHNkbKtXEls4,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",79,8076048
49tQo2QULno7gxHutgccqF,LANY,"['la pop', 'pop']",74,4784041
2Im8m4STDBosjfmb5hmP80,Loredana,"['frauenrap', 'german hip hop', 'kosovan pop', 'romanian pop']",64,1092527
06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],92,55122988
5f7VJjfbwm532GiveGC0ZK,Lil Baby,"['atl hip hop', 'atl trap', 'rap', 'trap']",87,10865070
4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",84,13511684
4xRYI6VqpkE3UwrDrAZL8L,Logic,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",77,5749245
7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",86,16211487
3e7awlrlDSwF3iM0WBjGMp,Little Mix,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']",77,10480000
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",91,46564928
20sxb77xiYeusSH8cVdatc,Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",75,6291905
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,"['atl hip hop', 'plugg', 'pluggnb', 'rap']",81,6708034
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",90,62765388
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",71,4650579
3Nrfpe0tUJi4K4DXYWgMUX,BTS,"['k-pop', 'k-pop boy group']",92,51803693
0MHgLfmQdutffmvWe5XBTN,Burl Ives,"['adult standards', 'american folk revival']",39,71699
3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",95,64823796
1MIVXf74SZHmTIp4V4paH4,Mabel,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",70,1629870
1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,"['arrocha', 'sertanejo', 'sertanejo universitario']",79,16842453
6LuN9FCkKOj5PcnpouEgny,Khalid,"['pop', 'pop r&b']",84,15367968
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,"['dance pop', 'pop']",80,5416983
0YinUQ50QDB7ZxSCLyQ40k,Mustard,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",71,978489
7LvoDJUNGnOrPdGRzVtOJ9,Young M.A,"['lgbtq+ hip hop', 'nyc rap', 'pop rap', 'rap', 'trap']",61,1300978
1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",87,34427951
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"['art pop', 'electropop', 'pop']",87,65116249
7vXDAI8JwjW531ouMGbfcp,TINI,"['latin pop', 'pop argentino']",78,4532151
0lAWpj5szCSwM4rUMHYmrr,Måneskin,"['indie rock italiano', 'italian pop']",78,6161403
0WOxhx4hikIsyF3CRPLC8W,Famous Dex,"['chicago rap', 'drill', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",60,2387686
716NhGYqD1jl2wI1Qkgq36,Bizarrap,"['argentine hip hop', 'pop venezolano', 'trap argentino']",80,5757901
0XwVARXT135rw8lyw1EeWP,Christian Nodal,"['mariachi', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",81,11365569
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,"['latin', 'latin pop', 'puerto rican pop']",74,10403175
4q3ewBCX7sLwd24euuV69X,Bad Bunny,"['latin', 'reggaeton', 'trap latino']",100,50931835
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"['dance pop', 'pop']",87,81063863
17lzZA2AlOHwCwFALHttmp,2 Chainz,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,7247100
3CJKkU0XuElRT1z8rEtIYg,Luciano,"['german drill', 'german hip hop']",75,1253283
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,"['brooklyn drill', 'melodic rap', 'nyc rap']",80,5275134
3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,"['pop', 'pop rap', 'r&b']",63,396871
0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,"['dance pop', 'pop', 'post-teen pop']",80,35989536
4u5smJBskI6Adzv08PuiUP,Kiiara,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']",61,854164
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,"['alternative r&b', 'dance pop', 'pop', 'r&b']",74,5304192
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,['australian hip hop'],68,595694
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",76,10814471
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,"['danish pop', 'pop', 'scandipop']",69,1949337
1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,"['german hip hop', 'hamburg hip hop']",74,1853379
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap']",78,4466742
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"['chicago rap', 'melodic rap']",88,24650023
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,"['dance pop', 'pop', 'post-teen pop']",83,27233117
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,"['melodic rap', 'trap']",73,7742010
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,"['hip hop', 'rap', 'southern hip hop', 'trap']",77,2996301
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,"['dance pop', 'pop', 'post-teen pop']",70,7845357
6icQOAFXDZKsumw3YXyusw,Lil Yachty,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",76,8178281
04gDigrS5kc9YWfZHwBETP,Maroon 5,['pop'],84,36947648
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,"['k-pop', 'k-pop boy group']",76,6517234
3FoFW2AoUGRHBacC6i4x4p,Russ Millions,['uk drill'],72,486578
2LAqcqAQ8KPTsl1HBgBrqM,Michelle Williams,['hollywood'],58,9474
1HwM5zlC5qNWhJtM00yXzG,DMX,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",69,3523072
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,"['atl hip hop', 'melodic rap', 'rap', 'trap']",84,4412109
6oMuImdp5ZcFhWP0ESe6mG,Migos,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",77,12442599
1i8SpTcr7yvPOmcqrbnVXY,Ozuna,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",85,32621858
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",79,6778786
246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'rap']",89,37416192
5DK8eK7fjvRsziXzyr3sFA,Moon Taxi,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'stomp and holler']",51,173990
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"['garage rock', 'permanent wave', 'rock', 'sheffield indie']",82,14934611
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",80,19228370
4r63FhuTkUYltbVAg5TQnk,DaBaby,"['north carolina hip hop', 'rap', 'trap']",82,9826700
1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",74,3574905
5SXuuuRpukkTvsLuUknva1,Baby Keem,"['hip hop', 'rap']",76,918138
1r4hJ1h58CWwUQe3MxPuau,Maluma,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",83,31432308
0NnUMWDCDi1snuMja6IdxH,Harry Nach,"['trap chileno', 'trap latino', 'urbano chileno']",64,197971
0VRj0yCOv2FXJNP47XQnx5,Quavo,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,5777099
41MozSoPIsD1dJM0CLPjZF,BLACKPINK,"['k-pop', 'k-pop girl group']",78,30737418
3WQ1s2QFvL6crxBvrVhwzj,Gabriel Diniz,"['forro', 'sertanejo pop']",47,1599755
13bDjug9N0pyv3ZUINjkDV,Bausa,['german hip hop'],64,1000581
1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"['art pop', 'dance pop', 'pop']",83,22539954
1nzgtKYFckznkcVMR3Gg4z,KSI,['uk hip hop'],67,2380623
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,"['german cloud rap', 'german hip hop']",71,1831220
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,"['art pop', 'pop']",84,16869315
4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator","['hip hop', 'rap']",84,9096575
2R21vXR83lH98kGeO99Y66,Anuel AA,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']",85,22492679
26cMerAxjx9GedFt0lMDjm,Bella Poarch,['modern alternative pop'],62,774903
1IueXOQyABrMOprrzwQJWN,Sigala,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house']",73,1436804
7CajNmpbOovFoOoasH2HaY,Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",84,22848841
3GBBxBdoolb0B5YizZq9bF,Eno,"['german drill', 'german hip hop']",59,660531
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,['pop'],85,18340726
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,6908239
0q4NrXqJnc367PieejuROJ,Vice,['chicano rap'],43,19780
4upwdFMlZBmQ68jP9jPzjK,Gemitaiz,['italian hip hop'],69,1880963
55Aa2cqylxrFIXC767Z865,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",84,12280302
6KImCVD70vtIoJWnq6nGn3,Harry Styles,['pop'],93,21814575
4LLpKhyESsyAXpc4laK94U,Mac Miller,"['hip hop', 'pittsburgh rap', 'rap']",82,7693550
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,"['emo rap', 'miami hip hop']",87,37264635
2iE18Oxc8YSumAU232n4rW,The Jackson 5,"['motown', 'soul']",65,1266674
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,"['adult standards', 'easy listening', 'lounge']",73,5668779
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",89,20846469
5JZ7CnR6gTvEMKX4g70Amv,Lauv,"['dance pop', 'electropop', 'pop']",77,5088037
56oDRnqbIiwx4mymNEv7dS,Lizzo,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",80,4767588
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",77,4390468
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,"['dance pop', 'pop', 'viral pop']",82,16613363
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,"['miami hip hop', 'rap']",75,5025285
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",76,7374177
5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,"['dance pop', 'pop', 'post-teen pop']",81,18577943
6Dd3NScHWwnW6obMFbl1BH,Daya,"['alt z', 'dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",69,1397004
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,['brooklyn drill'],82,10482236
3k68C6mNMJL6OaAdWeW2ZF,Diego & Victor Hugo,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",69,2064707
6gK1Uct5FEdaUWRWpU4Cl2,Petit Biscuit,['tropical house'],63,919498
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,"['puerto rican pop', 'trap latino']",89,12372743
6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"['pop', 'uk pop']",90,99366504
2FXC3k01G6Gw61bmprjgqS,Hozier,"['irish singer-songwriter', 'modern rock', 'pop']",75,5190039
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",75,5688628
3yzRiNMZdTsSUgplcyYZ4i,Blanco Brown,"['black americana', 'country rap']",60,132413
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,['alternative hip hop'],78,8921837
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,"['boy band', 'dance pop', 'pop', 'post-teen pop']",74,6345301
3MZsBdqDrRTJihTHQrO6Dq,Joji,"['alternative r&b', 'viral pop']",85,6342119
2kCcBybjl3SAtIcwdWpUe3,Lil Peep,"['emo rap', 'lgbtq+ hip hop']",80,9239991
0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"['hip hop', 'rap', 'slap house']",86,20885532
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,"['australian pop', 'pop']",73,2073211
2JwyRtuXf2l6sTnSnGVIa1,Farid Bang,['german hip hop'],66,804485
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",75,20566818
14zUHaJZo1mnYtn6IBRaRP,Justin Quiles,"['latin', 'reggaeton', 'trap latino']",81,3587931
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",73,3670253
5fMUXHkw8R8eOP2RNVYEZX,Diplo,"['edm', 'electro house', 'house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",78,2487892
1URnnhqYAYcrqrcwql10ft,21 Savage,"['atl hip hop', 'rap', 'trap']",86,11399871
36SRwzRkX5zW3ABjJrevqX,Dadá Boladão,"['brega funk', 'funk carioca']",43,224149
1bAftSH8umNcGZ0uyV7LMg,Duki,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']",83,6235377
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",89,34862475
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,7832625
7HV2RI2qNug4EcQqLbCAKS,Keala Settle,"['broadway', 'hollywood', 'show tunes']",63,144541
540vIaP2JwjQb9dm3aArA4,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",77,7907468
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,"['colombian pop', 'latin', 'reggaeton colombiano']",80,19372559
3klZnJvYGIbWritVwQD434,Duncan Laurence,['dutch pop'],67,420659
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,"['dance pop', 'electropop', 'pop']",72,5065533
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,"['modern rock', 'rock']",79,22663787
5F1aoppMtU3OMiltO8ymJ2,Hugh Jackman,"['hollywood', 'show tunes']",65,567466
6h1s4i4XKIYv4ErDelLDN0,Samra,['german hip hop'],68,1163701
6xlRSRMLgZbsSNd0BMobwy,DENNIS,"['funk carioca', 'funk das antigas']",64,2053925
21UPYSRWFKwtqvSAnFnSvS,Amaarae,"['afro r&b', 'ghanaian alternative', 'ghanaian pop']",65,130725
4SsVbpTthjScTS7U2hmr1X,Arcangel,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",80,8412922
5j21TGkrNEAJe3gG9VlS34,Shindy,['german hip hop'],62,834091
7gZfnEnfiaHzxARJ2LeXrf,6ix9ine,"['emo rap', 'rap', 'trap']",71,6735550
71szvmFWd7TUa7b6XmXj9k,Emmy Meli,[],60,146929
3mIj9lX2MWuHmhNCA7LSCW,The 1975,"['modern alternative rock', 'modern rock', 'pop', 'rock']",72,5650737
3Isy6kedDrgPYoTS1dazA9,Sean Paul,"['dance pop', 'dancehall', 'pop', 'pop rap']",79,3943523
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,"['melodic rap', 'pluggnb']",77,5285970
1SupJlEpv7RS2tPNRaHViT,Nicky Jam,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",81,17208422
7HkdQ0gt53LP4zmHsL0nap,Ella Mai,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",70,4424256
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",76,9689092
21dooacK2WGBB5amYvKyfM,Smokepurpp,"['dark trap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",61,2473094
47MpMsUfWtgyIIBEFOr4FE,Lunay,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",72,6879799
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop', 'tropical house', 'uk pop']",73,7511031
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,"['australian pop', 'dance pop', 'pop', 'viral pop']",77,6919449
2NJWI8byqTSqDaJRnqJY2z,KALIM,"['german hip hop', 'german trap', 'hamburg hip hop']",63,269525
35S20clEkkSNUo23ViaslZ,Band Aid,['musical advocacy'],33,22424
5F1aAS1duwlzExnPs3l2Xe,Pooh Shiesty,"['memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",71,908719
7iK8PXO48WeuP03g8YR51W,Myke Towers,"['latin', 'reggaeton', 'trap latino']",83,8995384
0daugAjUgbJSqdlyYNwIbT,Vicetone,"['edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",63,404832
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,"['contemporary country', 'country', 'texas country']",72,665909
6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,['ohio hip hop'],81,4679222
2wkoKEfS6dXwThbyTnZWFU,Mau y Ricky,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino']",73,5131016
6MDME20pz9RveH9rEXvrOM,Clean Bandit,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",75,4835562
28gNT5KBp7IjEOQoevXf9N,Camilo,"['colombian pop', 'latin pop', 'reggaeton colombiano']",80,15682829
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,"['chill pop', 'pop']",73,2249041
7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",83,38374114
181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"['dance pop', 'houston rap', 'pop', 'trap queen']",80,6769392
6fOMl44jA4Sp5b9PpYCkzz,NF,"['hip hop', 'pop rap', 'rap']",78,7203457
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'post-teen pop', 'talent show']",72,8911590
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'pop', 'post-teen pop']",73,10451413
7gXy60xRcwYujBFoYHnR2O,Big Red Machine,"['eau claire indie', 'folktronica', 'indie folk', 'indie pop']",54,128858
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",75,7012038
