artist_id,artist_name,genres,popularity,followers
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",76,10961711
48HORs6F9P7IgdyKrk4MZC,Tarcísio do Acordeon,['arrocha'],70,2645605
6CPZWzcKiOKkHn4L2XI4i2,cakal,['turkce drill'],73,839343
738wLrAtLtCtFOLvQBXOXp,Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",74,6293883
3rWZHrfrsPBxVy692yAIxF,WILLOW,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",77,2191140
5SHxzwjek1Pipl1Yk11UHv,Tom Grennan,"['pop', 'tropical house', 'uk pop']",69,341260
2OnKRchqP7tT0FzTvWIFI7,Wolfine,"['colombian pop', 'latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",57,1447628
1PKErrAhYFdfrDymGHRQRo,Nathan Evans,[],66,245934
7wU2WGCJ8HxkekHHE2QLul,Fuego,"['dominican pop', 'latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'reggaeton flow', 'trap latino']",65,246489
5pUo3fmmHT8bhCyHE52hA6,Liam Payne,"['dance pop', 'pop', 'post-teen pop']",65,9625620
20qISvAhX20dpIbOOzGK3q,Nas,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'queens hip hop', 'rap']",72,2893728
4dpARuHxo51G3z768sgnrY,Adele,"['british soul', 'pop', 'pop soul', 'uk pop']",83,39777167
7rOlQwf8OuFLFQp4aydjBt,Paloma Mami,"['latin pop', 'reggaeton chileno', 'trap chileno']",70,1032597
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,"['dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino']",76,2277996
0xRXCcSX89eobfrshSVdyu,MEDUZA,"['edm', 'pop', 'pop dance', 'pop house', 'tropical house']",72,535284
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",74,4462653
3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,"['argentine hip hop', 'trap argentino', 'trap latino']",79,17283204
5CiGnKThu5ctn9pBxv7DGa,benny blanco,"['electropop', 'pop', 'pop rap']",71,911685
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",85,24457419
5LHRHt1k9lMyONurDHEdrp,Tyga,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,6617288
1iNqsUDUraNWrj00bqssQG,Dreamville,"['hip hop', 'rap']",67,441920
1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,"['big room', 'edm', 'electro house', 'funky tech house', 'german techno', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'sky room']",50,162692
790FomKkXshlbRYZFtlgla,KAROL G,"['latin', 'reggaeton', 'reggaeton colombiano']",87,25995351
0FOWNUFHPnMy0vOw1siGqi,Belly,"['canadian hip hop', 'canadian trap', 'pop rap', 'rap', 'trap', 'trap soul']",62,225565
2DspEsT7UXGKd2VaaedgG4,Alex Rose,"['latin', 'reggaeton', 'trap latino']",71,2942279
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",80,8279516
5WUlDfRSoLAfcVSX1WnrxN,Sia,"['australian dance', 'australian pop', 'pop']",82,23751647
5V0MlUE1Bft0mbLlND7FJz,Ella Fitzgerald,"['adult standards', 'jazz blues', 'lounge', 'swing', 'vocal jazz']",65,2191675
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",86,49217687
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,"['lgbtq+ hip hop', 'pop']",82,11340228
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,"['baroque pop', 'pop', 'uk alternative pop']",75,5980325
4A7HeXSd4HtQuf6IR5XZ1b,Fero47,['german hip hop'],49,415464
0bdfiayQAKewqEvaU6rXCv,MØ,"['dance pop', 'danish pop', 'electropop', 'pop', 'tropical house']",69,1383732
0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'singer-songwriter']",76,5557242
6s22t5Y3prQHyaHWUN1R1C,AJR,['modern rock'],75,2305745
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"['dance pop', 'piano rock', 'pop', 'pop rock']",82,13893350
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"['dance pop', 'hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,10632887
0ECwFtbIWEVNwjlrfc6xoL,Eagles,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",74,8289909
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,"['pop', 'uk pop']",76,9670228
5jAMCwdNHWr7JThxtMuEyy,NOTD,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house']",66,236229
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",67,3850327
1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,"['alternative r&b', 'pop', 'r&b', 'uk contemporary r&b']",70,2797310
1vCWHaC5f2uS3yhpwWbIA6,Avicii,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",79,21872112
6USMTwO0MNDnKte5a5h0xx,Y2K,['pop rap'],63,282592
3bmFPbLMiLxtR9tFrTcKcP,Matthew Wilder,['new wave pop'],57,34700
3wyVrVrFCkukjdVIdirGVY,Lil Pump,"['emo rap', 'miami hip hop', 'rap', 'trap']",66,7998361
3HqSLMAZ3g3d5poNaI7GOU,IU,['k-pop'],70,7118512
2urF8dgLVfDjunO0pcHUEe,Alvaro Soler,['latin pop'],69,1581734
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,"['brooklyn drill', 'nyc rap']",77,951879
4AVFqumd2ogHFlRbKIjp1t,Alesso,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",75,3827813
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",71,5130217
163tK9Wjr9P9DmM0AVK7lm,Lorde,"['art pop', 'dance pop', 'electropop', 'metropopolis', 'nz pop', 'pop']",75,9675333
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,"['italian hip hop', 'trap italiana']",71,3254505
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,[],77,1659204
0eecdvMrqBftK0M1VKhaF4,CNCO,"['boy band', 'latin', 'latin pop', 'reggaeton']",69,8945684
7rkW85dBwwrJtlHRDkJDAC,NAV,"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap', 'vapor trap']",73,2999761
2TWBei99x2tV70bdYbWdAf,Dayvi,"['circuit', 'guaracha', 'perreo']",57,48233
6jJ0s89eD6GaHleKKya26X,Katy Perry,"['dance pop', 'pop', 'post-teen pop']",83,21780839
4Gso3d4CscCijv0lmajZWs,Don Toliver,"['pop', 'rap', 'trap']",78,2208063
6MPCFvOQv5cIGfw3jODMF0,Internet Money,"['rap', 'trap']",72,642582
5KEG7G8LDYlHgFDqZyEEs2,Chris Rea,"['album rock', 'art rock', 'blues rock', 'classic rock', 'mellow gold', 'soft rock', 'sophisti-pop']",57,811555
26VFTg2z8YR0cCuwLzESi2,Halsey,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",82,18079397
360IAlyVv4PCEVjgyMZrxK,Miguel,"['dance pop', 'pop', 'r&b', 'urban contemporary']",76,4081701
26dSoYclwsYLMAKD3tpOr4,Britney Spears,"['dance pop', 'pop', 'post-teen pop']",78,11073086
77ziqFxp5gaInVrF2lj4ht,Sech,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",82,10875633
2KC9Qb60EaY0kW4eH68vr3,ITZY,['k-pop girl group'],71,4355646
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,"['modern rock', 'pop']",72,813964
3Fl1V19tmjt57oBdxXKAjJ,Blueface,"['cali rap', 'trap']",67,5243466
7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,"['alternative r&b', 'melodic rap', 'pop', 'pop rap']",66,707351
6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']",74,4148124
0c173mlxpT3dSFRgMO8XPh,Big Sean,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78,9784570
4kYSro6naA4h99UJvo89HB,Cardi B,"['dance pop', 'pop', 'pop rap', 'rap']",80,20361847
4VMYDCV2IEDYJArk749S6m,Daddy Yankee,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",86,28235132
07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",79,11307724
2PaZWGu5T5nHjY2xxAkFsT,THE SCOTTS,[],58,182631
3MHaV05u0io8fQbZ2XPtlC,Prince Royce,"['bachata', 'latin', 'latin hip hop']",75,7039898
4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",75,1039303
2p4aN0Uxkk3iT3HK0cJ2cJ,Tokischa,"['dominican pop', 'rap latina', 'trap dominicano']",62,157609
2l35CQqtYRh3d8ZIiBep4v,MKTO,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",66,983324
5TYxZTjIPqKM8K8NuP9woO,C. Tangana,['urbano espanol'],75,2050940
6d47Z08T4snK50HgTEHo5Z,Sage The Gemini,"['dance pop', 'hyphy', 'pop rap', 'southern hip hop']",64,813109
4sg4no0TXdsrM1s4SVUwNF,Juju,"['frauenrap', 'german hip hop']",62,512966
6m1LYS5NQonxjOcQFPQOb5,Frenna,"['dutch hip hop', 'dutch rap pop']",64,498946
0KPX4Ucy9dk82uj4GpKesn,Dalex,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",75,4186197
6xvpfMjWTougrRRtK7iikz,Mason Ramsey,"['contemporary country', 'country']",51,139046
4gOc8TsQed9eqnqJct2c5v,K/DA,['k-pop girl group'],64,1619465
2auiVi8sUZo17dLy1HwrTU,Solange,"['afrofuturism', 'alternative r&b', 'dance pop', 'escape room', 'hip pop', 'indie soul', 'neo soul', 'pop', 'r&b', 'urban contemporary']",60,1774918
6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",81,22059870
6Te49r3A6f5BiIgBRxH7FH,Ninho,"['french hip hop', 'pop urbaine']",78,6384528
6gGJH7joTDx9M3xREiAq9U,Petter Ferraz,[],41,17802
2zjdf1M6DGPcBFnvEYmydy,John Amplificado,"['arrocha', 'forro', 'sertanejo pop']",53,37373
7vk5e3vY1uw9plTHJAMwjN,Alan Walker,['electro house'],80,34300598
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",76,15580934
5y2Xq6xcjJb2jVM54GHK3t,John Legend,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",75,6203858
1dfeR4HaWDbWqFHLkxsg1d,Queen,"['classic rock', 'glam rock', 'rock']",83,42135419
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",70,4199134
2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,"['australian pop', 'boy band', 'dance pop', 'pop', 'post-teen pop']",71,3252455
57LYzLEk2LcFghVwuWbcuS,Summer Walker,"['pop', 'r&b']",76,3757002
7jdFEYD2LTYjfwxOdlVjmc,KALEO,"['icelandic indie', 'icelandic rock', 'modern alternative rock', 'modern rock']",66,1452640
56mfhUDKa1vec6rSLZV5Eg,Jawsh 685,['nz pop'],64,107592
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,"['dance pop', 'pop', 'post-teen pop']",74,8649866
5ZY4M2aGiTaZQEP6HfqeJc,Montez,"['german hip hop', 'german pop']",63,79567
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,"['cali rap', 'pop rap']",74,1760525
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,['modern rock'],78,11447008
2cWZOOzeOm4WmBJRnD5R7I,Normani,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",68,1996980
33ScadVnbm2X8kkUqOkC6Z,Don Omar,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",79,7469310
0DdDnziut7wOo6cAYWVZC5,KREAM,"['dance pop', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",62,205312
70NcAr4ZtA3FAqU16iQZSb,dhruv,"['chill r&b', 'nyc pop', 'pop']",67,313463
1yR65psqiazQpeM79CcGh8,Marília Mendonça,"['arrocha', 'sertanejo']",81,25100184
14scxEoUN7Dcx1m4EQ7oHe,Ashley O,[],43,58971
4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,"['canadian hip hop', 'pop']",70,1918082
711MCceyCBcFnzjGY4Q7Un,AC/DC,"['australian rock', 'hard rock', 'rock']",79,23718773
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'rap']",85,2315907
19ra5tSw0tWufvUp8GotLo,George Michael,[],71,3823602
0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,"['melodic rap', 'pop rap', 'rap', 'slap house', 'trap']",70,875611
6CwfuxIqcltXDGjfZsMd9A,MARINA,"['dance pop', 'electropop', 'metropopolis', 'pop', 'uk alternative pop']",73,3789679
7arQA31aZVS8yS6zUveWzb,CJ,['nyc rap'],64,208743
3NH8t45zOTqzlZgBvZRjvB,PNL,"['french hip hop', 'pop urbaine']",74,5299127
0EFisYRi20PTADoJrifHrz,Jhay Cortez,"['latin', 'reggaeton', 'trap latino']",83,4250377
7dL0nOHwnSAsNAwpkPSGWP,sangiovanni,[],67,699990
0A0FS04o6zMoto8OKPsDwY,YG,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",75,2875415
2C6i0I5RiGzDKN9IAF8reh,Banda MS de Sergio Lizárraga,"['banda', 'musica mexicana', 'norteno']",77,15300853
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,"['east coast hip hop', 'hip hop', 'rap', 'trap']",80,11370508
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,"['alt z', 'gen z singer-songwriter', 'pop']",68,755939
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",77,5753549
6Ad91Jof8Niiw0lGLLi3NW,YUNGBLUD,"['british indie rock', 'modern rock', 'pop', 'rock']",70,2018691
4lDBihdpMlOalxy1jkUbPl,Grey,['pop edm'],65,68725
0rvjqX7ttXeg3mTy8Xscbt,Journey,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",73,4387808
6AgTAQt8XS6jRWi4sX7w49,Polo G,['chicago rap'],83,7814225
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,"['italian hip hop', 'italian pop', 'trap italiana']",75,4836746
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,['australian hip hop'],83,3825142
3l0CmX0FuQjFxr8SK7Vqag,Clairo,"['bedroom pop', 'indie pop', 'pop']",74,3345835
3c96G4d2lUOxhomM2mby5S,Bushido,['german hip hop'],62,1166728
0JBdTCGs111JKKYfLqOEBa,Shirin David,"['frauenrap', 'german hip hop', 'german pop']",60,778690
0C0XlULifJtAgn6ZNCW2eu,The Killers,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']",76,6577717
4qBgvVog0wzW75IQ48mU7v,KYLE,"['pop', 'pop rap', 'rap']",65,1018308
5wyWp867LWGjFmYZXVSFnZ,MERO,['german hip hop'],66,1959874
2qxJFvFYMEDqd7ui6kSAcq,Zedd,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house']",74,5772523
3PyJHH2wyfQK3WZrk9rpmP,Ashnikko,"['dance pop', 'electropop', 'escape room', 'pop']",69,1738436
1qto4hHid1P71emI6Fd8xi,Aventura,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",76,6082654
18ISxWwWjV6rPLoVCXf1dz,RIN,"['german cloud rap', 'german hip hop']",64,716422
6vXTefBL93Dj5IqAWq6OTv,French Montana,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,4549546
25uiPmTg16RbhZWAqwLBy5,Charli XCX,"['art pop', 'candy pop', 'dance pop', 'electropop', 'metropopolis', 'pop', 'uk pop']",76,2645219
3OxZ4asD88P1lJJmLcXz4K,Márcia Fellipe,"['forro', 'sertanejo pop']",52,1768038
0EmeFodog0BfCgMzAIvKQp,Shakira,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",84,24037960
3E6xrwgnVfYCrCs0ePERDz,Wisin,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",76,7894246
64KEffDW9EtZ1y2vBYgq8T,Marshmello,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",81,33868948
3ZuBEj9ppJe8GSdKaMTfMN,Nimo,"['german hip hop', 'swedish hip hop']",67,1195459
1Bl6wpkWCQ4KVgnASpvzzA,BROCKHAMPTON,"['boy band', 'hip hop', 'rap']",68,2002102
2HPaUgqeutzr3jx5a9WyDV,PARTYNEXTDOOR,"['pop', 'pop rap', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",74,3927617
0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'reggaeton', 'trap latino']",71,2508130
3EW0kQ1skZiK1NHg3Spt9J,Takeoff,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",67,1265226
38EmEgXkgK51MT2tPY0EoC,Bobby Helms,[],39,25079
1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",72,5341346
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","['disco', 'funk', 'jazz funk', 'quiet storm', 'soul']",72,3503796
7v4imS0moSyGdXyLgVTIV7,Nat King Cole,"['adult standards', 'lounge', 'vocal jazz']",64,1859575
3AQRLZ9PuTAozP28Skbq8V,The Script,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock']",72,7352011
7keGfmQR4X5w0two1xKZ7d,Kungs,"['edm', 'pop dance', 'tropical house']",70,844081
7ao5uJZUsPeVpWlNkkjWyx,DJ A1,[],0,41
39E15l8zeCDYpSZwFNX4G2,Eleni Foureira,"['greek pop', 'laiko']",58,202020
6t1gpxYbY8OlLA7D2RiikQ,Loud Luxury,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",66,541782
2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,"['dance pop', 'downtempo', 'pop', 'post-teen pop', 'shiver pop']",56,318193
2y1VzMKAa5nmfXKtJL9jnj,Murda,"['basshall', 'turkish trap', 'turkish trap pop']",68,994115
0RPzmE1iY76tx1eBBXFyYn,DJ Ivis,"['arrocha', 'piseiro']",50,425659
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",76,6027183
3hBQ4zniNdQf1cqqo6hzuW,Salmo,"['italian hip hop', 'italian underground hip hop', 'rap sardegna']",70,2236899
3egWSWp7Y4FyCKIyvXbw7L,Ghali,"['italian hip hop', 'italian pop', 'milan indie', 'rap tunisien']",66,2852402
45TgXXqMDdF8BkjA83OM7z,Rod Wave,['florida rap'],74,3366377
6extd4B6hl8VTmnlhpl2bY,Huncho Jack,"['hip hop', 'melodic rap', 'rap', 'southern hip hop', 'trap']",57,1016896
6wWVKhxIU2cEi0K81v7HvP,Rammstein,"['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte']",79,7337425
1qQLhymHXFPtP5U8KNKsm6,Apache 207,['german hip hop'],66,1952094
4IWBUUAFIplrNtaOHcJPRM,James Arthur,"['pop', 'talent show', 'uk pop']",77,9953930
2o08sCWF5yyo2G4DCiT7T9,HVME,['slap house'],66,51581
4IVAbR2w4JJNJDDRFP3E83,6LACK,"['alternative r&b', 'atl hip hop', 'hip hop', 'melodic rap', 'r&b', 'rap', 'trap']",74,3552840
4WN5naL3ofxrVBgFpguzKo,Rudimental,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",67,1330902
7ACEUD7UsmmXrnj4OLt8f9,twocolors,"['covertronica', 'dance pop', 'edm', 'electro house', 'pop dance', 'pop edm', 'tropical house']",62,49888
2RDOrhPqAM4jzTRCEb19qX,Sheck Wes,"['rap', 'trap', 'underground hip hop', 'vapor trap']",64,1301201
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",77,9826701
2WxjxdeF7GGdcCK276qViY,Natalie Taylor,[],59,138142
757aE44tKEUQEqRuT6GnEB,Roddy Ricch,"['melodic rap', 'rap', 'trap']",81,8099029
4AA474G2hRfrHyGrfyDseO,Mozzy,"['cali rap', 'pop rap', 'rap', 'sacramento hip hop', 'southern hip hop', 'trap']",65,634267
2x7PC78TmgqpEIjaGAZ0Oz,Trueno,"['argentine hip hop', 'bases de freestyle', 'trap argentino', 'trap latino']",73,3511351
31TPClRtHm23RisEBtV3X7,Justin Timberlake,"['dance pop', 'pop']",77,12271849
7d3WFRME3vBY2cgoP38RDo,Lil Skies,"['melodic rap', 'rap', 'trap']",70,4821224
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",71,1928633
23wEWD21D4TPYiJugoXmYb,Thalia,"['latin', 'latin pop', 'mexican pop']",68,4010816
